,Product,Count
2138, display.product*ljv_0207*bladefishdivescooter2000-modelo2000,5
2139, duche,1
2140, cart.addproduct*ljv_0509*11.9000,1
2141,/customer/account/,3
2142, /?gclid+cj2xuzgs3a0cfcyltaodzgbn0q,1
2143, /?t+gnpjl9kc2v08or9vqggk5t2r3q5t46fv&c+lon%2apdd23012012,1
2144, display.product*ljv_0109*mini-motadecross125cc(manual),6
2145, order.finalized*300001302*order.subtotal*68.00,1
2146, order.finalized*300001286*order.subtotal*175.00,1
2147, cart.addproduct*lon_4401*139.0000,1
2148, pddimage*ljv_0873*link3,4
2149, /?gclid+cnro44iizq0cfvgkfaodwwn8oa,1
2150, /customer/account/edit/,8
2151, display.product*lon_4507*botaempelecinzenta-luisonofre,30
2152, /?gclid+cppcq6qr3a0cfvgkfaodwwn8oa,1
2153, display.product*ljv_0022*relogiobinarioslider-01theone,3
2154,botines,2
2155, reeder,1
2156, display.product*lon_4311*malaempelepiton-luisonofre,1
2157, display.product*pls_0018*sandaliasdenoitecascatadediamantes-prateadas,1
2158, display.product*lon_4213*botasempelecameledetalhesdouradosluisonofre,11
2159, /?gclid+comdsq6yxq0cfcmmtaodm2bngw,1
2160, display.product*jat_0146*oculos-de-solestiloretro'tartaruga',1
2161, display.product*hrl_2042*botinspretoscomaplicacaodefivelasdaphnedutch,1
2162, display.product*pls_0076*pumpsemvernizpretocomdetalheemvernizvermelhoeatilhoempele,1
2163, /ljv-customer-support,14
2164, soutiens/soutienscai-cai,2
2165, display.product*ljv_0140*messless-connectingdreams-carregadoruniversalcompativelcomiphone,1
2166, order.subtotal*148*order.incrementid*1500000467,1
2167, display.product*lon_3121*sandaliasluisonofreempelepiton,4
2168, display.product*hrl_2017*sapatoscinzaarroxeadascomlaco-tamsintock,3
2169, display.product*ljv_0233*smartswipe-comprassegurasc/cartaovisasmartswipecreditcardreader,1
2170, display.product*lon_4109*browncrocoleatherbooty-luisonofre,2
2171, display.product*lon_4108*botimempelecrocobordeauxluisonofre,69
2172, display.product*tlg_0047*cremecontornodeolhos,2
2173,display.product*lon_2136*botasluisonofreempelecompespontosemetal,1
2174, desmaquilhar,5
2175, funny,1
2176, display.product*ljv_0069*kitsolar6em1-didaticoparamiudosegraudos,2
2177, order.finalized*300001279*order.subtotal*233.00,1
2178, newsletter.subscription*martacsoler@hotmail.es,1
2179,disclaimer*homepage*link2,2
2180, display.product*ljv_0873*camarafalsa-umareplicafielparasuaseguranca,4
2181, 3017,1
2182, hero2,1
2183,orderonline*ljv_0530*link4,2
2184, order.finalized*200000298*order.subtotal*344.90,1
2185, display.product*lon_3112*luisonofresandalsinsatintaupewithswarovskicrystals,1
2186, display.product*ljv_0232*relogiocomtelemovelmultimedia(2gbdememoria)ebluetooth-livredeoperador,1
2187, 4110,1
2188, /customer/account/index/,19
2189, /?t+3m9ekn1nilxgzg0tykub4s4crku6esy0&c+lon%2apdd06012012,1
2190,display.product*lon_2119*luisonofresatinbootswithswarovskicrystals,1
2191, seguranca,49
2192,lon_4003,1
2193, display.product*gio_0016*necessairegrande-cordelaranja-giorodrigues,1
2194, display.product*lon_3305*sandaliasdecunhaluisonofreempeletaupe,5
2195, display.product*lon_3012*pumpsopentoeluisonofreempelepitonverde,1
2196, display.product*sam_0140*pillowwithpounch-almofadacomencosto,1
2197, google,1
2198, display.product*ljv_0494*girassolemlata,3
2199, display.product*lon_4015*camelleatherpumpswithgoldendetails-luisonofre,1
2200, /botas/botas-de-salto/botas-em-pele-mel-luis-onofre.html,2
2201, 4100,2
2202, display.product*gio_0088*vestidodenoiva'linhas'giorodrigues,2
2203, /?gclid+code8zgr3a0cfcx_faodolkiua,1
2204, display.product*tlg_0048*geltensoranti-papos,2
2205, tplink,1
2206, display.product*ljv_0182*camaraipwirelessdevideovigilanciac/audiobi-direccional,2
2207, display.product*ljv_0517*luzdeledc/16combinacoesdecore4efeitosdeluz,5
2208, display.product*lon_3403*sabrinasluisonofreempeleazulescuraeaplicacoesmetalicas,9
2209, display.product*ljv_0508*quirky-mugstirspoon,3
2210, 4306,2
2211,ligueirosecorpetes,2
2212,productlegend*ljv_0528*link5,2
2213, order.finalized*200000406*order.subtotal*19.90,1
2214, purificar/esfoliar,1
2215,display.product*snl_0049*sapatosazuisemcamurca-sinela,1
2216, display.product*lon_3400*sabrinasluisonofreemcetimrosacomdetalhesdeplumasecristaisswarovski,4
2217, tim,1
2218, display.product*ljv_0118*powerballregularc/indicadorvelocidade,1
2219, order.finalized*300001280*order.subtotal*237.00,1
2220, pddimage*ljv_0345*link3,25
2221,pddtitle*ljv_0528*link2,4
2222, display.product*lon_4402*bailarinasenpelodecolornegroycristalesswarovski-luisonofre,1
2223, /customer/address/edit/,4
2224, newsletter.subscription*zifonseca@hotmail.com,1
2225, display.product*ljv_0511*conversordevideoparavga,1
2226, cart.addproduct*lon_4007*184.0000,1
2227, baterialg,1
2228, display.product*lon_4004*chocolatebrowncrocoleatherpumps-luisonofre,3
2229, display.product*lon_2001*pumpsluisonofreopentoeempelecastanha,3
2230, display.product*ljv_0197*botaoeco-poupeenergiaemcasaenotrabalho,6
2231, cart.addproduct*lon_4016*180.0000,1
2232, order.finalized*300001358*order.subtotal*150.00,1
2233, lon_4504,113
2234, pddtitle*ljv_0345*link2,19
2235, display.product*stx_0002*cheque-ofertastylix,2
2236, display.product*ljv_0083*carregadorsolaruniversalparadispositivosmoveisrimax,3
2237, display.product*lon_3011*pumpsabertosluisonofreempeletexturapiton,3
2238,mostwantedforgeek!,1
2239, display.product*ljv_0064*relogioprojectorstarwarsc/figurar2-d2,1
2240, display.product*ljv_1143*comandouniversalparaportoes,8
2241, $display.product*ljv_0306*paredevirtuale$$farol$$$,2
2242, display.product*lon_4500*chocolatebrownleatherboots-luisonofre,3
2243,wedgeheelsandals,1
2244, /sales/order/view/order_id/2719/,1
2245, display.product*hrl_2010*botascinzacomatacadores-rachelreply,2
2246, 3413,1
2247, /?gclid+clmpp47u0q0cfyuifaodwq_4nq,1
2248, display.product*lon_2114*botasluisonofreempelecastanhocafecombordado,5
2249,/?gclid+cpgprud6vq0cfuupfaodnj9lag,1
2250, 4015,1
2251, display.product*ljv_0630*sistemadevigilanciaspysemfios,4
2252, 1053,1
2253, cubmota,1
2254, ampolas,1
2255, display.product*lon_2433*capa-bolsoluisonofreparaiphoneempelepretatexturada,1
2256,display.product*lon_4006*pumpsenpielcrocobordeaux-luisonofre,1
2257,pddimage*ljv_0031*link3,6
2258, bailarinas,10
2259, /open-toe.html,1
2260, cart.addproduct*ljv_0494*9.9000,1
2261, vileda~,1
2262,bailarinas,1
2263, newsletter.subscription*rainhademo@hotmail.com,1
2264, 7032,1
2265, display.product*pbr_3076*pumpsemvernizcastanho-paulobrandao,1
2266,display.product*eas_0006*sapatoazulcomlacoecorrente-egidioalves,1
2267, display.product*tlg_0083*cremeoxigenio,2
2268, cart.addproduct*lon_4108*313.0000,1
2269,lowcost,1
2270, display.product*ljv_0403*chuveiroc/ledsactivadospelatemperatura-ledshowerhead,1
2271, order.finalized*300001330*order.subtotal*200.00,1
2272, display.product*ljv_0507*quirky-click-n-cookmodularspatula,1
2273, trancas,3
2274, villeda,1
2275, green21,49
2276, /sales/order/view/order_id/2836/,1
2277, powerballregular,1
2278, display.product*lon_4108*botinesenpielcrocobordeaux-luisonofre,3
2279, $display.product*ljv_0346*bicicletaelectrica-e-bike24$$$,5
2280, simplesecrets,2
2281, display.product*ljv_0464*cleaningrobotdavileda,44
2282, /customer/address/edit/id/18094/,1
2283, /?gclid+coj4wpyr3a0cfvblfaoddhrplq,1
2284, /stx-about-us?newsletter,1
2285,display.product*ljv_0530*cubmota125cc-arainhadosbaixosconsumos,3
2286,ordermailphone*contacts*link3,3
2287,/sales/order/shipment/order_id/2536/,1
2288,sandaliasdecunha,1
2289, acessories,6
2290,acessorios,4
2291, order.finalized*200000382*order.subtotal*55.80,1
2292,lon_4105,1
2293, order.subtotal*282*order.incrementid*300001322,1
2294, display.product*ljv_0029*alarme4em1-alarmedefumo,4
2295, display.product*ljv_0377*batterybacpac?p/goprohd-acessoriopremiumparaasuagoprohd,2
2296, display.product*ljv_0410*montanharussac/elevadormotorizado-spacecoaster,1
2297, /?gclid+cniwjer55q0cfqudfaodlyc-9q,1
2298,/checkout/cart/,3
2299, display.product*ljv_0066*oculos3dpolarizadosparacinema,1
2300, /review/customer/,2
2301, display.product*nic_0020*pumpsemvernizvermelhocomdetalhesempreto,1
2302, /?gclid+coqchc2r3a0cfysntaod0jm-fg,1
2303, order.finalized*300001355*order.subtotal*177.00,1
2304, display.product*lon_3204*sandaliasflatluisonofreempeleecristaisswarovski,4
2305, order.subtotal*147.5*order.incrementid*900000073,1
2306,display.product*ljv_0135*spyscope-telescopioemicroscopio2em1,1
2307, display.product*lon_4503*honeyleatherboots-luisonofre,3
2308,display.product*lon_3213*sandaliasluisonofreempelerosacomaplicacaoemtonsdeourorosaepluma,1
2309,display.product*ljv_0223*puffquadradocomefeitosled-4efeitosdeluzesoundsensitivemode,1
2310, display.product*pbr_3069*botasemcamurcabordeauxcomapontamentosprateados-paulobrandao,1
2311, display.product*tlg_1010*slim&sculpt-suplementoalimentar,1
2312, 0027,1
2313, display.product*sam_1012*sammiesdreamsbackpackelephantm-mochilaelefantem,1
2314, display.product*ljv_0213*camaragoprohd960-anovacamaradeentradadagamadagopro-ofertadecartao16g,3
2315,display.product*ljv_0038*helicopterotelecomandadorcbladez3d,1
2316, display.product*tlg_0141*fluidooxigenio,1
2317, display.product*lon_4120*botinsempelecastanhochocolate-luisonofre,17
2318, camisasjat,1
2319, spring/summer2011,11
2320, display.product*eas_0100*botimpeloleopardo-egidioalves,1
2321,pddtitle*ljv_0048*link2,1
2322, display.product*ljv_0421*insectosolar-pack3unidades,2
2323, display.product*sam_0034*x`bladespinner70cm-azul,1
2324, display.product*aeg_0010*giradiscosvinyl,1
2325, display.product*tlg_0065*unizonesemulsaoclarificanteanti-manchas,1
2326, display.product*lon_4009*stilettosincreamsuedeandgoldendetails-luisonofre,4
2327, display.product*eas_0201*botaemcamelepreta-egidioalves,3
2328, newsletter.subscription*fegonza@hotmail.es,1
2329,display.product*lon_4509*botasconstilettodoradoydetallesdepeloyswarovski-luisonofre,1
2330, display.product*lon_3413*bailarinasluisonofredesatenconplumasycristalesdeswarovski,1
2331, display.product*pbr_2035*botasemcamurcacastanhacomtirasesaltostiletto,2
2332,display.product*lon_7018*sandaliasluisonofreemcamurcaazulintensocomaplicacaoemniquel,1
2333, order.subtotal*190*order.incrementid*1500000458,1
2334, display.product*lon_4003*blacksuedepumpswithgoldenstiletto-luisonofre,3
2335,intro*fbpage*link1,46
2336, display.product*pbr_2006*pumpspaulobrandaoemcamurcacastanhaeazul,4
2337, 1077,1
2338, display.product*tlg_0104*exfoliantedesincrustantedescomen,1
2339,display.product*lon_4108*bordeauxcrocoleatherbooties-luisonofre,1
2340, display.product*ljv_0366*solarbag-amalasolar,2
2341, display.product*gio_0089*vestidodenoiva'folhos'giorodrigues,1
2342, pumpsyopentoes,1
2343, disclaimer*homepage*link2,12
2344, plataformasmedias,3
2345, display.product*lon_4115*botinscavaleiroempelepretaedetalhesmetalicos-luisonofre,25
2346, 3109,1
2347, display.product*ljv_0289*sistemadevigilancia4camarasc/ligacaousb-sistemawirelessnetworkdvr,1
2348, ljv,1
2349, display.product*lon_3201*sandaliasflatluisonofreempelecomaplicacaodeflores,8
2350, relogio,1
2351, 4119,2
2352, spy,44
2353, cart.addproduct*ljv_0106*16.9000,1
2354,productlegend*ljv_0185*link5,2
2355, order.subtotal*344.9*order.incrementid*200000413,1
2356, pumpsandopentoes,16
2357, cart.addproduct*eas_0005*148.0000,3
2358, display.product*ljv_0411*oliveo6hdmusicserver-theworld'sfirsthdaudiophileserver,1
2359, display.product*pbr_2025*botasempelecastanhaemonogramaprateado,3
2360,pddimage*ljv_0070*link3,6
2361,display.product*lon_4503*botasempelemel-luisonofre,1
2362, /?gclid+cocftdylv60cfuqmfaoddnzg-w,1
2363, orderonline*ljv_0414*link4,5
2364, display.product*hrl_2011*botascastanhascomtachasepregas-evelyneagle,1
2365,lon_4119,2
2366, display.product*ljv_0385*rimaxvideosender5,1
2367, 0003,2
2368,ljv*remove*all,2
2369, office,11
2370, display.product*ljv_0098*headstrap-acessorioparaasuagopro,1
2371, display.product*ljv_0368*spotlight-luzledrecarregavelp/automovelcom3horasdeautonomia!,1
2372, /ljv-contacts?t+9on0vq2ilexjt4tzp0gz3et8rxwtku6c&c+ljv%2apdd05012012,1
2373, orderonline*ljv_0458*link4,3
2374, display.product*eas_0011*sapatoamarelo-egidioalves,9
2375, /?gclid+ckxh3tubt60cfyemtaodenarwa,1
2376, display.product*tlg_0026*gelventreliso,1
2377, calcado,46
2378,display.product*lon_4119*texturedpitonleatherbootieswithcrosseddetails-luisonofre,1
2379, order.finalized*300001344*order.subtotal*143.00,1
2380,elasticos,1
2381, hero,1
2382, vt11001,1
2383, order.finalized*300001322*order.subtotal*282.00,1
2384, 2424,1
2385, /?t+k0js765udbu4fe2yvwme4ub7x869qk66&c+ljv%2apdd06012012,1
2386, 1105,1
2387, 1047,2
2388, cart.addproduct*lon_4108*160.0000,1
2389, /customer/address/,3
2390, display.product*ljv_0019*spypen-osistemadevigilanciaverdadeiramenteoculto,2
2391, brx_0002,2
2392, lon_4216,1
2393,rc,5
2394, display.product*lon_1018*sandaliasluisonofrecinzaebrancocomdetalheniquel,1
2395, display.product*lon_7001*sandaliasluisonofreempelepretaeaplicacoesdouradas,5
2396, /?gclid+cl69ojak-k0cfaentaodab4zsg,1
2397, display.product*lon_3405*sabrinasluisonofreemcetimeswarovski,9
2398, /sales/order/shipment/order_id/2668/,1
2399, display.product*ljv_0053*relogiobinariosamuimoon-01theone,2
2400, display.product*lon_4107*botinsempelecastanhomogno-luisonofre,52
2401, 7048,1
2402, 0001,1
2403, display.product*lon_4214*botasempeletaupeedetalhescruzadosluisonofre,36
2404,newsletter.subscription*dylma82@hotmail.com,1
2405, nic_0001,1
2406, duasbolsas,5
2407, newsletter.subscription*celia.marques@cm-lisboa.pt,1
2408,pddtitle*ljv_0345*link2,9
2409, display.product*ljv_0167*ventoinhadeluxeusb-nuncamaispassecalorafrentedocomputador!,1
2410,display.product*tlg_0301*concentradodecolageneo,1
2411,display.product*lon_3403*sabrinasluisonofreempeleazulescuraeaplicacoesmetalicas,1
2412,display.product*muu_0063*malaelasticosempeledevacacastanha,2
2413, lon_2119,81
2414, order.finalized*500000082*order.subtotal*44.00,1
2415, display.product*ljv_0248*rimaxmp3cartransmitter,1
2416, display.product*ljv_0106*helmetfrontmount-goproextensaodefixacao,2
2417, /tlg-legal,1
2418, 3161,1
2419,display.product*lon_4215*botasempelepretaedetalhecruzadoluisonofre,1
2420, display.product*aun_0009*carteirahunterliz-grafite-auntsanduncles,1
2421, display.product*ljv_0115*placasanti-embaciamentop/camarasgopro,2
2422, /customer/address/index/,7
2423, display.product*tlg_0306*extractosilicioovalepescoco,4
2424, display.product*ljv_0209*bladefishdivescooter4000-modelo4000,1
2425, display.product*ljv_0254*canetaquedachoqueelectrico-shockingpen,2
2426, display.product*lon_2001*botasluisonofreenpielmarroncafeconbordado,1
2427,/?gclid+cmsm5sdtx60cfuqmfaodthgxfw,1
2428, pddtitle*ljv_0125*link2,2
2429, display.product*lon_4118*botinesengamuzadepielazulintensoydetallesdorados-luisonofre,1
2430, display.product*lon_2120*botasluisonofreempelecomaplicacaolaco,1
2431, cart.addproduct*aeg_0003*19.9000,1
2432, display.product*ljv_0227*lcdbacpac?-ecraparaasuagoprohdlcdbacpac?-ofertatripod,1
2433, display.product*tlg_0044*locaotonicasuperlift,1
2434, 7024,1
2435, 2140,1
2436, display.product*lon_7016*sandaliasluisonofreemvernizbege,1
2437,display.product*ljv_0160*topgunwallet-acarteiraoficialdotopgun,1
2438, display.product*ljv_0157*espelhoportatilcomluzlederadio,1
2439, order.finalized*1500000477*order.subtotal*27.00,1
2440, pddtitle*ljv_0031*link2,16
2441, display.product*ljv_0250*sleeptracker-orelogioquemonitorizaoseusonoparaqueacordenomomentocerto!,1
2442, /ljv-contacts?t+59qkqi40qnroh2bnvraesuretimqyib8&c+ljv%2apdd17012012,1
2443, display.product*tlg_0015*sprayfrigimince,1
2444, display.product*ljv_0264*conjuntodepokerdeluxenumeradaseuros-500fichasprotournamentpokerchipsset,1
